doculect	latitude	longitude	glottocode	family	concept	form	tokens
Epena	4.25877	-77.3566	epen1239	Chocoan	SILVER	pʰa'ratʰa	pʰ a r a tʰ a
Epena	4.25877	-77.3566	epen1239	Chocoan	MOLD	kʰa-	kʰ a
Epena	4.25877	-77.3566	epen1239	Chocoan	CLAY	'yooro	j oː r o
Epena	4.25877	-77.3566	epen1239	Chocoan	BRAID (VERB) OR WEAVE (BASKET)	kʰa-	kʰ a
Epena	4.25877	-77.3566	epen1239	Chocoan	BASKET	kʰo'raa	kʰ o r aː
Epena	4.25877	-77.3566	epen1239	Chocoan	MAT	hoi'pʰaru	h o i pʰ a r u
Epena	4.25877	-77.3566	epen1239	Chocoan	FAN (OBJECT)	pʰe'pʰema	pʰ e pʰ e m a
Epena	4.25877	-77.3566	epen1239	Chocoan	FAN (ACTION)	pʰua-	pʰ u a
Epena	4.25877	-77.3566	epen1239	Chocoan	FAN (ACTION)	hãrapʰe-	h ã r a pʰ e
Epena	4.25877	-77.3566	epen1239	Chocoan	CARVE	tʰẽ-	tʰ ẽ
Epena	4.25877	-77.3566	epen1239	Chocoan	PAINT (PIGMENTS)	kʰi'pʰara	kʰ i pʰ a r a
Epena	4.25877	-77.3566	epen1239	Chocoan	PAINTING	pʰuru-	pʰ u r u
Epena	4.25877	-77.3566	epen1239	Chocoan	MOVE	mimikʰa-	m i m i kʰ a
Epena	4.25877	-77.3566	epen1239	Chocoan	TURN (SOMETHING)	tʰerabai-	tʰ e r a b a i
Epena	4.25877	-77.3566	epen1239	Chocoan	TURN (SOMETHING)	bar̃o-	b a rⁿ o
Epena	4.25877	-77.3566	epen1239	Chocoan	TURN AROUND	pʰɨr̃abai-	pʰ ɨ rⁿ a b a i
Epena	4.25877	-77.3566	epen1239	Chocoan	WRAP	pɨra-	p ɨ r a
Epena	4.25877	-77.3566	epen1239	Chocoan	ROLL	pɨra-bai-	p ɨ r a + b a i
Epena	4.25877	-77.3566	epen1239	Chocoan	DROP (SOMETHING)	baai-	b aː i
Epena	4.25877	-77.3566	epen1239	Chocoan	TWIST (AROUND)	pʰɨya-	pʰ ɨ j a
Epena	4.25877	-77.3566	epen1239	Chocoan	RISE (MOVE UPWARDS)	ɨ'tʰaa_wã-	ɨ tʰ aː + w ã
Epena	4.25877	-77.3566	epen1239	Chocoan	RISE (MOVE UPWARDS)	pʰirabai-	pʰ i r a b a i
Epena	4.25877	-77.3566	epen1239	Chocoan	LIFT	hira-ata-	h i r a + a t a
Epena	4.25877	-77.3566	epen1239	Chocoan	FALL	baai-	b aː i
Epena	4.25877	-77.3566	epen1239	Chocoan	DRIP (EMIT LIQUID)	tʰeu-baai-	tʰ e u + b aː i
Epena	4.25877	-77.3566	epen1239	Chocoan	THROW	batʰa-	b a tʰ a
Epena	4.25877	-77.3566	epen1239	Chocoan	CATCH	hitʰa-	h i tʰ a
Epena	4.25877	-77.3566	epen1239	Chocoan	SHAKE	hĩapʰe-	h ĩ a pʰ e
Epena	4.25877	-77.3566	epen1239	Chocoan	FLOW	wee-	w eː
Epena	4.25877	-77.3566	epen1239	Chocoan	SINK (DESCEND)	tʰaa-	tʰ aː
Epena	4.25877	-77.3566	epen1239	Chocoan	FLOAT	bari-ʔũu	b a r i + ʔ ũ u
Epena	4.25877	-77.3566	epen1239	Chocoan	SWIM	kʰui-	kʰ u i
Epena	4.25877	-77.3566	epen1239	Chocoan	DIVE	'hɨ̃tɨ_kʰui-	h ɨ t ɨ + kʰ u i
Epena	4.25877	-77.3566	epen1239	Chocoan	SPLASH	we-	w e
Epena	4.25877	-77.3566	epen1239	Chocoan	FLY (MOVE THROUGH AIR)	wãa-bai-	w ã a + b a i
Epena	4.25877	-77.3566	epen1239	Chocoan	BLOW (OF WIND)	hãra-pʰua-	h ã r a + pʰ u a
Epena	4.25877	-77.3566	epen1239	Chocoan	CRAWL OR CREEP	sinapo'te-pa_ni-	s i n a p o t e + p a + n i
Epena	4.25877	-77.3566	epen1239	Chocoan	KNEEL	bedabai-	b e d a b a i
Epena	4.25877	-77.3566	epen1239	Chocoan	CROUCH	ɨ̃ɨhaabai-	ɨ ɨ h aː b a i
Epena	4.25877	-77.3566	epen1239	Chocoan	SLIP	siratɨa-	s i r a t ɨ a
Epena	4.25877	-77.3566	epen1239	Chocoan	JUMP	hɨ̃tɨ-	h ɨ t ɨ
Epena	4.25877	-77.3566	epen1239	Chocoan	JUMP	hĩbai-	h ĩ b a i
Epena	4.25877	-77.3566	epen1239	Chocoan	KICK	bɨɨ'rɨ-pa_wɨ-	b ɨː r ɨ + p a + w ɨ
Epena	4.25877	-77.3566	epen1239	Chocoan	DANCE	pëira-	p e i r a
Epena	4.25877	-77.3566	epen1239	Chocoan	DANCE	paira-	p a i r a
Epena	4.25877	-77.3566	epen1239	Chocoan	WALK	ni	n i
Epena	4.25877	-77.3566	epen1239	Chocoan	WALK	nipa-	n i p a
Epena	4.25877	-77.3566	epen1239	Chocoan	LIMP	nɨkʰanɨkʰaa_ni	n ɨ kʰ a n ɨ kʰ aː + n i
Epena	4.25877	-77.3566	epen1239	Chocoan	RUN	pʰira-	pʰ i r a
Epena	4.25877	-77.3566	epen1239	Chocoan	GO	wã-	w ã
Epena	4.25877	-77.3566	epen1239	Chocoan	GO	-na-	n a
Epena	4.25877	-77.3566	epen1239	Chocoan	GO UP (ASCEND)	ɨ'tʰaa_wã-	ɨ tʰ aː + w ã
Epena	4.25877	-77.3566	epen1239	Chocoan	CLIMB	ɨ'tʰɨ_pa-	ɨ tʰ ɨ + p a
Epena	4.25877	-77.3566	epen1239	Chocoan	GO DOWN (DESCEND)	ɨrabai-	ɨ r a b a i
Epena	4.25877	-77.3566	epen1239	Chocoan	GO OUT	učia-	u tʃ i a
Epena	4.25877	-77.3566	epen1239	Chocoan	COME	če-	tʃ e
Epena	4.25877	-77.3566	epen1239	Chocoan	COME BACK	wa'ya_če-	w a y a + tʃ e
Epena	4.25877	-77.3566	epen1239	Chocoan	LEAVE	ã'yaa_wã-	ã y aː + w ã
Epena	4.25877	-77.3566	epen1239	Chocoan	LEAVE	hirabodo-	h i r a b o d o
Epena	4.25877	-77.3566	epen1239	Chocoan	DISAPPEAR	wẽpa-	w ẽ p a
Epena	4.25877	-77.3566	epen1239	Chocoan	FLEE	miru-	m i r u
Epena	4.25877	-77.3566	epen1239	Chocoan	FOLLOW	'tʰẽe_wã-	tʰ ẽ e + w ã
Epena	4.25877	-77.3566	epen1239	Chocoan	PURSUE	'hɨrɨ_wã-	h ɨ r ɨ + w ã
Epena	4.25877	-77.3566	epen1239	Chocoan	ARRIVE	bari-	b a r i
Epena	4.25877	-77.3566	epen1239	Chocoan	APPROACH	'kʰaitʰa_wã	kʰ a i tʰ a + w ã
Epena	4.25877	-77.3566	epen1239	Chocoan	APPROACH	'kʰaitʰa_če	kʰ a i tʰ a + tʃ e
Epena	4.25877	-77.3566	epen1239	Chocoan	ENTER	tʰĩu-	tʰ ĩ u
Epena	4.25877	-77.3566	epen1239	Chocoan	CARRY	ãtʰau-	ã tʰ a u
Epena	4.25877	-77.3566	epen1239	Chocoan	CARRY	ãpʰa-	ã pʰ a
Epena	4.25877	-77.3566	epen1239	Chocoan	CARRY IN HAND	ua-	u a
Epena	4.25877	-77.3566	epen1239	Chocoan	CARRY ON SHOULDER	i'kʰia-de_ua-	i kʰ i a + d e + u a
Epena	4.25877	-77.3566	epen1239	Chocoan	CARRY ON HEAD	etee-_poro'sãude	e t eː + p o r o s ã u d e
Epena	4.25877	-77.3566	epen1239	Chocoan	BRING	enee-	e n eː
Epena	4.25877	-77.3566	epen1239	Chocoan	SEND	pëi-	p e i
Epena	4.25877	-77.3566	epen1239	Chocoan	LEAD (GUIDE)	hara-tee-	h a r a + t eː
Epena	4.25877	-77.3566	epen1239	Chocoan	LEAD (GUIDE)	'naa_wã-	n aː + w ã
Epena	4.25877	-77.3566	epen1239	Chocoan	DRIVE	pʰera-	pʰ e r a
Epena	4.25877	-77.3566	epen1239	Chocoan	PUSH	tʰɨ-sĩa-	tʰ ɨ + s ĩ a
Epena	4.25877	-77.3566	epen1239	Chocoan	PATH	o	o
Epena	4.25877	-77.3566	epen1239	Chocoan	SHIP	ba'poro	b a p o r o
Epena	4.25877	-77.3566	epen1239	Chocoan	CANOE	'hapa	h a p a
Epena	4.25877	-77.3566	epen1239	Chocoan	PADDLE	'toi	t o i
Epena	4.25877	-77.3566	epen1239	Chocoan	ROW	wii-	w iː
Epena	4.25877	-77.3566	epen1239	Chocoan	LAND (DESCEND)	batau-	b a t a u
Epena	4.25877	-77.3566	epen1239	Chocoan	HAVE	iru_ba-	i r u + b a
Epena	4.25877	-77.3566	epen1239	Chocoan	HAVE	pa'raa	p a r aː
Epena	4.25877	-77.3566	epen1239	Chocoan	TAKE	etee-	e t eː
Epena	4.25877	-77.3566	epen1239	Chocoan	TAKE	hita-	h i t a
Epena	4.25877	-77.3566	epen1239	Chocoan	SEIZE	para-	p a r a
Epena	4.25877	-77.3566	epen1239	Chocoan	GET	ata-	a t a
Epena	4.25877	-77.3566	epen1239	Chocoan	KEEP	ɨa-	ɨ a
Epena	4.25877	-77.3566	epen1239	Chocoan	THING	ne'tʰa	n e tʰ a
Epena	4.25877	-77.3566	epen1239	Chocoan	THING	neʔi'naa	n e ʔ i n aː
Epena	4.25877	-77.3566	epen1239	Chocoan	GIVE	tee-	t eː
Epena	4.25877	-77.3566	epen1239	Chocoan	GIVE BACK	wa'ya_tee-	w a y a + t eː
Epena	4.25877	-77.3566	epen1239	Chocoan	GIVE BACK	wa'ya_atee-	w a y a + a t eː
Epena	4.25877	-77.3566	epen1239	Chocoan	PRESERVE	akʰɨ-	a kʰ ɨ
Epena	4.25877	-77.3566	epen1239	Chocoan	RESCUE	kʰaripa-	kʰ a r i p a
Epena	4.25877	-77.3566	epen1239	Chocoan	DESTROY	hõma'weda_ãri-	h õ m a w e d a + ã r i
Epena	4.25877	-77.3566	epen1239	Chocoan	DAMAGE OR INJURE	'pʰua_oo-	pʰ u a + oː
Epena	4.25877	-77.3566	epen1239	Chocoan	DAMAGE OR INJURE	ãri-	ã r i
Epena	4.25877	-77.3566	epen1239	Chocoan	LOOK FOR	'hɨrɨ-	h ɨ r ɨ
Epena	4.25877	-77.3566	epen1239	Chocoan	FIND	unu-	u n u
Epena	4.25877	-77.3566	epen1239	Chocoan	MISPLACE	atua-	a t u a
Epena	4.25877	-77.3566	epen1239	Chocoan	LET GO OR SET FREE	kʰena-pëi-	kʰ e n a + p e i
Epena	4.25877	-77.3566	epen1239	Chocoan	MONEY	pʰa'ratʰa	pʰ a r a tʰ a
Epena	4.25877	-77.3566	epen1239	Chocoan	COIN	pʰa'ratʰa_'tau	pʰ a r a tʰ a + t a u
Epena	4.25877	-77.3566	epen1239	Chocoan	RICH	pʰa'ratʰa_pa'raa	pʰ a r a tʰ a + p a r aː
Epena	4.25877	-77.3566	epen1239	Chocoan	POOR	pʰa'ratʰa_wẽ'ʔe	pʰ a r a tʰ a + w ẽ ʔ e
Epena	4.25877	-77.3566	epen1239	Chocoan	STINGY	ã'tau_pʰai'maa	ã t a u + pʰ a i m aː
Epena	4.25877	-77.3566	epen1239	Chocoan	LEND	presta-pëi-	p r e s t a + p e i
Epena	4.25877	-77.3566	epen1239	Chocoan	BORROW	presta-iidi-	p r e s t a + iː d i
Epena	4.25877	-77.3566	epen1239	Chocoan	OWE	pa'raa	p a r aː
Epena	4.25877	-77.3566	epen1239	Chocoan	DEBT	'tewe	t e w e
Epena	4.25877	-77.3566	epen1239	Chocoan	PAY	pʰaa-	pʰ aː
Epena	4.25877	-77.3566	epen1239	Chocoan	BUY	neto-ʔata-	n e t o + ʔ a t a
Epena	4.25877	-77.3566	epen1239	Chocoan	SELL	neto-pëi-	n e t o + p e i
Epena	4.25877	-77.3566	epen1239	Chocoan	TRADE OR BARTER	tʰerabai-	tʰ e r a b a i
Epena	4.25877	-77.3566	epen1239	Chocoan	EXPENSIVE	ɨ̃'pɨa	ɨ p ɨ a
Epena	4.25877	-77.3566	epen1239	Chocoan	CHEAP	e'daa	e d aː
Epena	4.25877	-77.3566	epen1239	Chocoan	SHARE	hede-	h e d e
Epena	4.25877	-77.3566	epen1239	Chocoan	WEIGH	čaa-	tʃ aː
Epena	4.25877	-77.3566	epen1239	Chocoan	AFTER	'tʰẽe	tʰ ẽ e
Epena	4.25877	-77.3566	epen1239	Chocoan	BEHIND	ãpɨ'tee	ã p ɨ t eː
Epena	4.25877	-77.3566	epen1239	Chocoan	BESIDE	i'kʰaawa	i kʰ aː w a
Epena	4.25877	-77.3566	epen1239	Chocoan	DOWN OR BELOW	e'du	e d u
Epena	4.25877	-77.3566	epen1239	Chocoan	DOWN OR BELOW	e'daa	e d aː
Epena	4.25877	-77.3566	epen1239	Chocoan	BEFORE	'naa	n aː
Epena	4.25877	-77.3566	epen1239	Chocoan	IN FRONT OF	kʰĩra'pite	kʰ ĩ r a p i t e
Epena	4.25877	-77.3566	epen1239	Chocoan	INSIDE	e'du	e d u
Epena	4.25877	-77.3566	epen1239	Chocoan	OUTSIDE	'taawa	t aː w a
Epena	4.25877	-77.3566	epen1239	Chocoan	OUTSIDE	taa'waa	t aː w aː
Epena	4.25877	-77.3566	epen1239	Chocoan	BELOW OR UNDER	e'kʰari	e kʰ a r i
Epena	4.25877	-77.3566	epen1239	Chocoan	UP	'ɨ̃rɨ	ɨ r ɨ
Epena	4.25877	-77.3566	epen1239	Chocoan	PLACE (POSITION)	-'mai	m a i
Epena	4.25877	-77.3566	epen1239	Chocoan	PUT	bɨ-	b ɨ
Epena	4.25877	-77.3566	epen1239	Chocoan	SIT	su-ʔakʰɨ_bee	s u + ʔ a kʰ ɨ + b eː
Epena	4.25877	-77.3566	epen1239	Chocoan	LIE DOWN	hẽra_bee-	h ẽ r a + b eː
Epena	4.25877	-77.3566	epen1239	Chocoan	STAND	akʰɨ_nɨbee-	a kʰ ɨ + n ɨ b eː
Epena	4.25877	-77.3566	epen1239	Chocoan	STAND	bai_nɨbee-	b a i + n ɨ b eː
Epena	4.25877	-77.3566	epen1239	Chocoan	REMAIN	bee-	b eː
Epena	4.25877	-77.3566	epen1239	Chocoan	REMAIN	pʰanee-	pʰ a n eː
Epena	4.25877	-77.3566	epen1239	Chocoan	REMAINS	'bee-da	b eː + d a
Epena	4.25877	-77.3566	epen1239	Chocoan	GATHER	pʰe-	pʰ e
Epena	4.25877	-77.3566	epen1239	Chocoan	PILE UP	a'raa_pʰe-	a r aː + pʰ e
Epena	4.25877	-77.3566	epen1239	Chocoan	JOIN	a'raa_bɨ-	a r aː + b ɨ
Epena	4.25877	-77.3566	epen1239	Chocoan	SEPARATE	ã'yaa_bɨ-	ã y aː + b ɨ
Epena	4.25877	-77.3566	epen1239	Chocoan	DIVIDE	tʰoo-	tʰ oː
Epena	4.25877	-77.3566	epen1239	Chocoan	OPEN	ewa-	e w a
Epena	4.25877	-77.3566	epen1239	Chocoan	SHUT	hɨ̃a-	h ɨ a
Epena	4.25877	-77.3566	epen1239	Chocoan	COVER	poro-	p o r o
Epena	4.25877	-77.3566	epen1239	Chocoan	COVER	wãkʰa-	w ã kʰ a
Epena	4.25877	-77.3566	epen1239	Chocoan	HIDE (CONCEAL)	miru-	m i r u
Epena	4.25877	-77.3566	epen1239	Chocoan	HIDE (CONCEAL)	mera-	m e r a
Epena	4.25877	-77.3566	epen1239	Chocoan	HIGH	ɨ'tʰɨ	ɨ tʰ ɨ
Epena	4.25877	-77.3566	epen1239	Chocoan	LOW	he'pʰeda	h e pʰ e d a
Epena	4.25877	-77.3566	epen1239	Chocoan	TOP	no'kʰoo	n o kʰ oː
Epena	4.25877	-77.3566	epen1239	Chocoan	BOTTOM	hã	h ã
Epena	4.25877	-77.3566	epen1239	Chocoan	END (OF SPACE)	kʰɨ̃	kʰ ɨ
Epena	4.25877	-77.3566	epen1239	Chocoan	END (OF SPACE)	'nokʰo	n o kʰ o
Epena	4.25877	-77.3566	epen1239	Chocoan	POINTED	kʰɨ̃_mi'sua	kʰ ɨ + m i s u a
Epena	4.25877	-77.3566	epen1239	Chocoan	EDGE	i	i
Epena	4.25877	-77.3566	epen1239	Chocoan	SIDE	bi	b i
Epena	4.25877	-77.3566	epen1239	Chocoan	CENTER OR MIDDLE	e'sa	e s a
Epena	4.25877	-77.3566	epen1239	Chocoan	CENTER OR MIDDLE	esa-'hĩakʰa	e s a + h ĩ a kʰ a
Epena	4.25877	-77.3566	epen1239	Chocoan	RIGHT	hua-'raare	h u a + r aː r e
Epena	4.25877	-77.3566	epen1239	Chocoan	LEFT	hua-bi-'are	h u a + b i + a r e
Epena	4.25877	-77.3566	epen1239	Chocoan	NEAR	'kʰaitʰa	kʰ a i tʰ a
Epena	4.25877	-77.3566	epen1239	Chocoan	FAR	tʰɨ'mɨa	tʰ ɨ m ɨ a
Epena	4.25877	-77.3566	epen1239	Chocoan	EAST	a'kʰõre_'hĩru_učia-'pari_'ere	a kʰ õ r e + h ĩ r u + u tʃ i a + p a r i + e r e
Epena	4.25877	-77.3566	epen1239	Chocoan	WEST	a'kʰõre_'hĩru_baai-'pari_'ere	a kʰ õ r e + h ĩ r u + b aː i + p a r i + e r e
Epena	4.25877	-77.3566	epen1239	Chocoan	GROW	wari-	w a r i
Epena	4.25877	-77.3566	epen1239	Chocoan	MEASURE	čaa-	tʃ aː
Epena	4.25877	-77.3566	epen1239	Chocoan	FATHOM	'hua-'čama	h u a + tʃ a m a
Epena	4.25877	-77.3566	epen1239	Chocoan	BIG	'čoma	tʃ o m a
Epena	4.25877	-77.3566	epen1239	Chocoan	SMALL	kʰai'pee	kʰ a i p eː
Epena	4.25877	-77.3566	epen1239	Chocoan	SMALL	ma'ʔari	m a ʔ a r i
Epena	4.25877	-77.3566	epen1239	Chocoan	LONG	tee'soo	t eː s oː
Epena	4.25877	-77.3566	epen1239	Chocoan	TALL	ɨ'tʰɨa	ɨ tʰ ɨ a
Epena	4.25877	-77.3566	epen1239	Chocoan	TALL	tee'soo	t eː s oː
Epena	4.25877	-77.3566	epen1239	Chocoan	SHORT	kʰakʰa'tʰua	kʰ a kʰ a tʰ u a
Epena	4.25877	-77.3566	epen1239	Chocoan	WIDE	ho'bɨa	h o b ɨ a
Epena	4.25877	-77.3566	epen1239	Chocoan	WIDE	he'tʰee	h e tʰ eː
Epena	4.25877	-77.3566	epen1239	Chocoan	NARROW	pʰĩru'pʰee	pʰ ĩ r u pʰ eː
Epena	4.25877	-77.3566	epen1239	Chocoan	THICK	pa'daa	p a d aː
Epena	4.25877	-77.3566	epen1239	Chocoan	THIN (OF SHAPE OF OBJECT)	na'mia	n a m i a
Epena	4.25877	-77.3566	epen1239	Chocoan	DEEP	na'pɨa	n a p ɨ a
Epena	4.25877	-77.3566	epen1239	Chocoan	SHALLOW	itʰa'pʰaa	i tʰ a pʰ aː
Epena	4.25877	-77.3566	epen1239	Chocoan	FLAT	hewe'daa	h e w e d aː
Epena	4.25877	-77.3566	epen1239	Chocoan	STRAIGHT	'hĩpʰa	h ĩ pʰ a
Epena	4.25877	-77.3566	epen1239	Chocoan	CROOKED	hõ'ree	h õ r eː
Epena	4.25877	-77.3566	epen1239	Chocoan	HOOK	hor'kʰetʰa	h o r kʰ e tʰ a
Epena	4.25877	-77.3566	epen1239	Chocoan	CORNER	kʰi'daa	kʰ i d aː
Epena	4.25877	-77.3566	epen1239	Chocoan	CORNER	ãukʰi'daa	ã u kʰ i d aː
Epena	4.25877	-77.3566	epen1239	Chocoan	CROSS	ku'ruso	k u r u s o
Epena	4.25877	-77.3566	epen1239	Chocoan	ROUND	porokʰo'kʰoo	p o r o kʰ o kʰ oː
Epena	4.25877	-77.3566	epen1239	Chocoan	CIRCLE	pʰɨ'trɨa	pʰ ɨ t r ɨ a
Epena	4.25877	-77.3566	epen1239	Chocoan	BALL	-tau	t a u
Epena	4.25877	-77.3566	epen1239	Chocoan	LINE	wii'bai	w iː b a i
Epena	4.25877	-77.3566	epen1239	Chocoan	HOLE	u'ria	u r i a
Epena	4.25877	-77.3566	epen1239	Chocoan	SIMILAR	-kʰa	kʰ a
Epena	4.25877	-77.3566	epen1239	Chocoan	SIMILAR	hĩa'kʰaa	h ĩ a kʰ aː
Epena	4.25877	-77.3566	epen1239	Chocoan	NOTHING OR ZERO	maara'pida	m aː r a p i d a
Epena	4.25877	-77.3566	epen1239	Chocoan	ONE	'aba	a b a
Epena	4.25877	-77.3566	epen1239	Chocoan	TWO	o'me	o m e
Epena	4.25877	-77.3566	epen1239	Chocoan	THREE	õ'pee	õ p eː
Epena	4.25877	-77.3566	epen1239	Chocoan	FOUR	kʰi'mari	kʰ i m a r i
Epena	4.25877	-77.3566	epen1239	Chocoan	FIVE	hoiso'maa	h o i s o m aː
Epena	4.25877	-77.3566	epen1239	Chocoan	TEN	'hua_o'me_hõ	h u a + o m e + h õ
Epena	4.25877	-77.3566	epen1239	Chocoan	TWENTY	kʰa'pʰɨa_'aba	kʰ a pʰ ɨ a + a b a
Epena	4.25877	-77.3566	epen1239	Chocoan	HUNDRED	be'dama_'aba	b e d a m a + a b a
Epena	4.25877	-77.3566	epen1239	Chocoan	THOUSAND	u'rutʰa_'kʰɨmɨ_'aba	u r u tʰ a + kʰ ɨ m ɨ + a b a
Epena	4.25877	-77.3566	epen1239	Chocoan	COUNT	huasia-	h u a s i a
Epena	4.25877	-77.3566	epen1239	Chocoan	ALL	'čaa	tʃ aː
Epena	4.25877	-77.3566	epen1239	Chocoan	ALL	'hõma-'weda	h õ m a + w e d a
Epena	4.25877	-77.3566	epen1239	Chocoan	MANY	čo'kʰara	tʃ o kʰ a r a
Epena	4.25877	-77.3566	epen1239	Chocoan	MORE	'waa	w aː
Epena	4.25877	-77.3566	epen1239	Chocoan	FEW	makʰɨara-'ʔe	m a kʰ ɨ a r a + ʔ e
Epena	4.25877	-77.3566	epen1239	Chocoan	FEW	čokʰara-'ʔe	tʃ o kʰ a r a + ʔ e
Epena	4.25877	-77.3566	epen1239	Chocoan	ENOUGH	hãga-'pai	h ã g a + p a i
Epena	4.25877	-77.3566	epen1239	Chocoan	SOME	ũ'kʰuru	ũ kʰ u r u
Epena	4.25877	-77.3566	epen1239	Chocoan	CROWD	see-	s eː
Epena	4.25877	-77.3566	epen1239	Chocoan	FULL	i'puru	i p u r u
Epena	4.25877	-77.3566	epen1239	Chocoan	EMPTY	ara-hã'ga	a r a + h ã g a
Epena	4.25877	-77.3566	epen1239	Chocoan	EMPTY	ara-'hãa	a r a + h ã a
Epena	4.25877	-77.3566	epen1239	Chocoan	PART	'pite	p i t e
Epena	4.25877	-77.3566	epen1239	Chocoan	HALF	e'sa	e s a
Epena	4.25877	-77.3566	epen1239	Chocoan	HALF	esa-'ʔaukʰa	e s a + ʔ a u kʰ a
Epena	4.25877	-77.3566	epen1239	Chocoan	ONLY	i'tuaba	i t u a b a
Epena	4.25877	-77.3566	epen1239	Chocoan	ONLY	-au'pai	a u p a i
Epena	4.25877	-77.3566	epen1239	Chocoan	ONLY	-'pai	p a i
Epena	4.25877	-77.3566	epen1239	Chocoan	FIRST	'naa	n aː
Epena	4.25877	-77.3566	epen1239	Chocoan	FIRST	naa-'pema	n aː + p e m a
Epena	4.25877	-77.3566	epen1239	Chocoan	LAST (FINAL)	'tʰẽe	tʰ ẽ e
Epena	4.25877	-77.3566	epen1239	Chocoan	LAST (FINAL)	tʰẽe-'pema	tʰ ẽ e + p e m a
Epena	4.25877	-77.3566	epen1239	Chocoan	TWICE	'tau_o'me	t a u + o m e
Epena	4.25877	-77.3566	epen1239	Chocoan	THREE TIMES	'tau_õ'pee	t a u + õ p eː
Epena	4.25877	-77.3566	epen1239	Chocoan	NEW	či'widi	tʃ i w i d i
Epena	4.25877	-77.3566	epen1239	Chocoan	YOUNG	e'wa_warida	e w a + w a r i d a
Epena	4.25877	-77.3566	epen1239	Chocoan	OLD	či'sore	tʃ i s o r e
Epena	4.25877	-77.3566	epen1239	Chocoan	OLD	či'wari	tʃ i w a r i
Epena	4.25877	-77.3566	epen1239	Chocoan	EARLY	ã'sa	ã s a
Epena	4.25877	-77.3566	epen1239	Chocoan	LATE	kʰe'wara	kʰ e w a r a
Epena	4.25877	-77.3566	epen1239	Chocoan	LATE	'nade	n a d e
Epena	4.25877	-77.3566	epen1239	Chocoan	NOW	ĩ'ra	ĩ r a
Epena	4.25877	-77.3566	epen1239	Chocoan	NOW	ĩra-'weda	ĩ r a + w e d a
Epena	4.25877	-77.3566	epen1239	Chocoan	IMMEDIATELY	ara'mata	a r a m a t a
Epena	4.25877	-77.3566	epen1239	Chocoan	FAST	isa'pai	i s a p a i
Epena	4.25877	-77.3566	epen1239	Chocoan	FAST	kʰapʰi'pʰia	kʰ a pʰ i pʰ i a
Epena	4.25877	-77.3566	epen1239	Chocoan	SLOW	pia'kʰãa	p i a kʰ ã a
Epena	4.25877	-77.3566	epen1239	Chocoan	HURRY	isa'pai	i s a p a i
Epena	4.25877	-77.3566	epen1239	Chocoan	BE LATE	taarã-	t aː r ã
Epena	4.25877	-77.3566	epen1239	Chocoan	BEGIN OR START	e'waa	e w aː
Epena	4.25877	-77.3566	epen1239	Chocoan	LAST (ENDURE)	čoo-	tʃ oː
Epena	4.25877	-77.3566	epen1239	Chocoan	END (OF TIME)	hõ-	h õ
Epena	4.25877	-77.3566	epen1239	Chocoan	FINISH	aupa-	a u p a
Epena	4.25877	-77.3566	epen1239	Chocoan	CEASE	bai_nɨbee-	b a i + n ɨ b eː
Epena	4.25877	-77.3566	epen1239	Chocoan	READY	'mera	m e r a
Epena	4.25877	-77.3566	epen1239	Chocoan	ALWAYS	i'čita	i tʃ i t a
Epena	4.25877	-77.3566	epen1239	Chocoan	OFTEN	i'pʰii	i pʰ iː
Epena	4.25877	-77.3566	epen1239	Chocoan	OFTEN	-pa	p a
Epena	4.25877	-77.3566	epen1239	Chocoan	SOMETIMES	e'daare	e d aː r e
Epena	4.25877	-77.3566	epen1239	Chocoan	SOON	arakʰa'tɨa	a r a kʰ a t ɨ a
Epena	4.25877	-77.3566	epen1239	Chocoan	NEVER	'waide	w a i d e
Epena	4.25877	-77.3566	epen1239	Chocoan	AGAIN	wa'ya	w a y a
Epena	4.25877	-77.3566	epen1239	Chocoan	DAY (NOT NIGHT)	e'wari	e w a r i
Epena	4.25877	-77.3566	epen1239	Chocoan	DAY (NOT NIGHT)	e'wate	e w a t e
Epena	4.25877	-77.3566	epen1239	Chocoan	NIGHT	pʰãri'kʰua	pʰ ã r i kʰ u a
Epena	4.25877	-77.3566	epen1239	Chocoan	DAWN	ewari'titi	e w a r i t i t i
Epena	4.25877	-77.3566	epen1239	Chocoan	MORNING	ta'pʰeda	t a pʰ e d a
Epena	4.25877	-77.3566	epen1239	Chocoan	MORNING	ã'sa	ã s a
Epena	4.25877	-77.3566	epen1239	Chocoan	MIDDAY	ima'tʰipa	i m a tʰ i p a
Epena	4.25877	-77.3566	epen1239	Chocoan	AFTERNOON	kʰe'wara	kʰ e w a r a
Epena	4.25877	-77.3566	epen1239	Chocoan	EVENING	pʰãriu-po'dopa	pʰ ã r i u + p o d o p a
Epena	4.25877	-77.3566	epen1239	Chocoan	TODAY	'idi	i d i
Epena	4.25877	-77.3566	epen1239	Chocoan	TOMORROW	nu	n u
Epena	4.25877	-77.3566	epen1239	Chocoan	DAY AFTER TOMORROW	nu-no're-ma	n u + n o r e + m a
Epena	4.25877	-77.3566	epen1239	Chocoan	YESTERDAY	nu-'weda	n u + w e d a
Epena	4.25877	-77.3566	epen1239	Chocoan	DAY BEFORE YESTERDAY	nu-nore-'weda	n u + n o r e + w e d a
Epena	4.25877	-77.3566	epen1239	Chocoan	WEEK	to'mia	t o m i a
